what,kind,bundleId,bundleVersion,description,time
activated,editor,com.android.ide.eclipse.adt,22.2.1.v201309180102-833290,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1384909467133
closed,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1384909467133
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1384909471456
opened,editor,org.eclipse.compare,3.5.101.R36x_v20100929-0800,"org.eclipse.compare.CompareEditor",1384909476393
activated,editor,org.eclipse.compare,3.5.101.R36x_v20100929-0800,"org.eclipse.compare.CompareEditor",1384909476443
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1384909476984
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1384909477648
activated,editor,com.android.ide.eclipse.adt,22.2.1.v201309180102-833290,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1384909509166
closed,editor,org.eclipse.compare,3.5.101.R36x_v20100929-0800,"org.eclipse.compare.CompareEditor",1384909509166
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1384909520533
activated,editor,com.android.ide.eclipse.adt,22.2.1.v201309180102-833290,"com.android.ide.eclipse.editors.CommonXmlEditor",1384909525992
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1384909587211
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1384909592802
activated,editor,com.android.ide.eclipse.adt,22.2.1.v201309180102-833290,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1384909612710
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.navigate.backwardHistory",1384909612725
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1384909615350
activated,editor,com.android.ide.eclipse.adt,22.2.1.v201309180102-833290,"com.android.ide.eclipse.editors.CommonXmlEditor",1384909618189
activated,editor,com.android.ide.eclipse.adt,22.2.1.v201309180102-833290,"com.android.ide.eclipse.editors.CommonXmlEditor",1384909619706
activated,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.ContentOutline",1384909627729
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1384909627886
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1384909640201
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1384909657128
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1384909671012
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1384909684781
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1384909692513
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1384909700750
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1384909705294
activated,editor,com.android.ide.eclipse.adt,22.2.1.v201309180102-833290,"com.android.ide.eclipse.editors.CommonXmlEditor",1384909708301
activated,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.ContentOutline",1384909715104
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1384909715244
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1384909719074
activated,editor,com.android.ide.eclipse.adt,22.2.1.v201309180102-833290,"com.android.ide.eclipse.editors.CommonXmlEditor",1384909721002
activated,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.ContentOutline",1384909742041
activated,editor,com.android.ide.eclipse.adt,22.2.1.v201309180102-833290,"com.android.ide.eclipse.editors.CommonXmlEditor",1384909778846
activated,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.ContentOutline",1384909788153
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1384909795242
activated,editor,com.android.ide.eclipse.adt,22.2.1.v201309180102-833290,"com.android.ide.eclipse.editors.CommonXmlEditor",1384909796680
activated,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.ContentOutline",1384909799337
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1384909842258
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1384909846992
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1384909853633
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1384909855184
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1384909867463
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1384909874684
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1384909881503
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1384909883871
activated,editor,com.android.ide.eclipse.adt,22.2.1.v201309180102-833290,"com.android.ide.eclipse.editors.CommonXmlEditor",1384909884227
activated,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.ContentOutline",1384909885879
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1384909889908
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1384909892200
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1384909893504
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1384909895895
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1384909897689
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1384909901789
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1384909906411
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1384909912013
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1384909914882
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1384909920894
activated,editor,com.android.ide.eclipse.adt,22.2.1.v201309180102-833290,"com.android.ide.eclipse.editors.CommonXmlEditor",1384909923747
activated,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.ContentOutline",1384909926120
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1384909926282
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1384909935307
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1384909938001
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1384909946121
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1384909948611
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1384909952102
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1384909970449
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1384909974705
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1384909977802
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1384909992915
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1384910000113
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1384910002061
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1384910006931
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1384910008469
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1384910010316
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1384910012207
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1384910014426
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1384910015933
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1384910018240
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1384910019661
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1384910024028
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1384910026286
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1384910031959
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1384910032672
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1384910033623
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1384910035242
activated,editor,com.android.ide.eclipse.adt,22.2.1.v201309180102-833290,"com.android.ide.eclipse.editors.CommonXmlEditor",1384910067562
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1384910071271
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1384910073077
activated,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.ContentOutline",1384910080039
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1384910088810
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1384910090905
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1384910096218
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1384910100924
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1384910110162
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1384910111330
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1384910120369
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1384910120665
activated,editor,com.android.ide.eclipse.adt,22.2.1.v201309180102-833290,"com.android.ide.eclipse.editors.CommonXmlEditor",1384910122018
activated,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.ContentOutline",1384910127487
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1384910127593
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1384910133582
activated,editor,com.android.ide.eclipse.adt,22.2.1.v201309180102-833290,"com.android.ide.eclipse.editors.CommonXmlEditor",1384910135697
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1384910151464
started,bundle,org.eclipse.wst.server.core,1.1.208.v20111005_1734,"org.eclipse.wst.server.core",1384910196856
started,bundle,org.eclipse.wst.server.ui,1.1.209.v20111005_1716,"org.eclipse.wst.server.ui",1384910196906
started,bundle,org.eclipse.wst.xsl.debug.ui,1.0.101.v201102111830,"org.eclipse.wst.xsl.debug.ui",1384910196926
started,bundle,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search",1384910198915
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1384910199054
opened,view,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search.ui.views.SearchView",1384910206250
activated,view,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search.ui.views.SearchView",1384910206273
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1384910206433
executed,command,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search.ui.openFileSearchPage",1384910206446
error,log,,,"Problems encountered during text search.",1384910206528
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1384910206799
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1384910209988
opened,editor,com.android.ide.eclipse.adt,22.2.1.v201309180102-833290,"com.android.ide.eclipse.editors.CommonXmlEditor",1384910219212
activated,editor,com.android.ide.eclipse.adt,22.2.1.v201309180102-833290,"com.android.ide.eclipse.editors.CommonXmlEditor",1384910219293
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1384910234524
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1384910308172
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1384910309475
executed,command,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.project.cleanAction",1384910309488
opened,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.PropertySheet",1384910316428
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1384910318132
started,bundle,org.eclipse.ui.views.properties.tabbed,3.5.100.I20100509-0800,"org.eclipse.ui.views.properties.tabbed",1384910318171
activated,editor,com.android.ide.eclipse.adt,22.2.1.v201309180102-833290,"com.android.ide.eclipse.editors.CommonXmlEditor",1384910320098
activated,editor,com.android.ide.eclipse.adt,22.2.1.v201309180102-833290,"com.android.ide.eclipse.editors.CommonXmlEditor",1384910323298
activated,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.ContentOutline",1384910340002
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1384910353962
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1384910355221
activated,editor,com.android.ide.eclipse.adt,22.2.1.v201309180102-833290,"com.android.ide.eclipse.editors.CommonXmlEditor",1384910356603
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.saveAll",1384910360068
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1384910365335
started,bundle,org.eclipse.jdt.junit.core,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit.core",1384910373716
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.debug",1384910375677
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1384910390914
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1384910415500
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1384910421599
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1384910822055
opened,view,com.android.ide.eclipse.ddms,22.2.1.v201309180102-833290,"com.android.ide.eclipse.ddms.views.LogCatView",1384910822235
activated,view,com.android.ide.eclipse.ddms,22.2.1.v201309180102-833290,"com.android.ide.eclipse.ddms.views.LogCatView",1384910822262
activated,editor,com.android.ide.eclipse.adt,22.2.1.v201309180102-833290,"com.android.ide.eclipse.editors.CommonXmlEditor",1384910824765
activated,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.ContentOutline",1384910833355
activated,editor,com.android.ide.eclipse.adt,22.2.1.v201309180102-833290,"com.android.ide.eclipse.editors.CommonXmlEditor",1384910836039
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1384910839814
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1384910915867
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1384910926642
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1384910935298
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1384910938811
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.lineStart",1384910943976
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1384910945672
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1384910977581
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1384910978979
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1384910981651
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1384910982895
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1384910995175
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1384910999018
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1384911004316
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1384911009880
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1384911017539
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1384911019285
activated,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.ContentOutline",1384911065625
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1384911065716
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1384911070276
activated,editor,com.android.ide.eclipse.adt,22.2.1.v201309180102-833290,"com.android.ide.eclipse.editors.CommonXmlEditor",1384911073193
activated,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.ContentOutline",1384911075084
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1384911075171
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1384911081872
activated,editor,com.android.ide.eclipse.adt,22.2.1.v201309180102-833290,"com.android.ide.eclipse.editors.CommonXmlEditor",1384911083260
activated,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.ContentOutline",1384911095964
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1384911096059
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1384911120711
activated,editor,com.android.ide.eclipse.adt,22.2.1.v201309180102-833290,"com.android.ide.eclipse.editors.CommonXmlEditor",1384911122302
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1384911124860
activated,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.ContentOutline",1384911128289
activated,editor,com.android.ide.eclipse.adt,22.2.1.v201309180102-833290,"com.android.ide.eclipse.editors.CommonXmlEditor",1384911133370
activated,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.ContentOutline",1384911187867
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1384911193565
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1384911197885
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1384911199702
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1384911209469
activated,editor,com.android.ide.eclipse.adt,22.2.1.v201309180102-833290,"com.android.ide.eclipse.editors.CommonXmlEditor",1384911210478
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1384911212659
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1384911242636
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1384911248736
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1384912095847
activated,editor,com.android.ide.eclipse.adt,22.2.1.v201309180102-833290,"com.android.ide.eclipse.editors.CommonXmlEditor",1384912097023
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1384912098152
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1384912106498
started,bundle,org.eclipse.wst.dtd.core,1.1.402.v201109061850,"org.eclipse.wst.dtd.core",1384912126391
error,log,,,"Warning: Ignoring name conflict in resource file for name action_settings",1384912126451
error,log,,,"Warning: Ignoring name conflict in resource file for name hello_world",1384912126452
error,log,,,"Warning: Ignoring name conflict in resource file for name activity_horizontal_margin",1384912126464
error,log,,,"Warning: Ignoring name conflict in resource file for name activity_vertical_margin",1384912126466
error,log,,,"Warning: Ignoring name conflict in resource file for name activity_horizontal_margin",1384912126477
error,log,,,"Warning: Ignoring name conflict in resource file for name action_settings",1384912129422
error,log,,,"Warning: Ignoring name conflict in resource file for name hello_world",1384912129425
error,log,,,"Warning: Ignoring name conflict in resource file for name activity_horizontal_margin",1384912129435
error,log,,,"Warning: Ignoring name conflict in resource file for name activity_vertical_margin",1384912129437
error,log,,,"Warning: Ignoring name conflict in resource file for name activity_horizontal_margin",1384912129445
started,bundle,org.eclipse.ant.ui,3.5.0.v20100427,"org.eclipse.ant.ui",1384912130252
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1384912130527
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.newWizard",1384912130554
opened,editor,com.android.ide.eclipse.adt,22.2.1.v201309180102-833290,"com.android.ide.eclipse.editors.CommonXmlEditor",1384912131009
activated,editor,com.android.ide.eclipse.adt,22.2.1.v201309180102-833290,"com.android.ide.eclipse.editors.CommonXmlEditor",1384912131140
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1384912131229
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1384912131371
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1384912137214
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1384912137434
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1384912159742
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1384912177642
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1384912182632
opened,editor,com.android.ide.eclipse.adt,22.2.1.v201309180102-833290,"com.android.ide.eclipse.editors.CommonXmlEditor",1384912182758
