what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.mylyn.team.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.team.ui",1384920040810
started,bundle,org.eclipse.team.core,3.5.101.R36x_v20110203-1036,"org.eclipse.team.core",1384920040811
started,bundle,org.eclipse.team.cvs.core,3.3.301.R36x_v20110119-0815,"org.eclipse.team.cvs.core",1384920040811
started,bundle,org.eclipse.team.cvs.ui,3.3.302.R36x_v20110203-1036,"org.eclipse.team.cvs.ui",1384920040812
started,bundle,org.eclipse.team.ui,3.5.102.R36x_v20110203-1036,"org.eclipse.team.ui",1384920040813
started,bundle,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui",1384920040815
started,bundle,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.editors",1384920040815
started,bundle,org.eclipse.ui.forms,3.5.2.r36_v20100702,"org.eclipse.ui.forms",1384920040816
started,bundle,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.ide",1384920040818
started,bundle,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views",1384920040818
started,bundle,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"org.eclipse.ui.workbench",1384920040820
started,bundle,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.workbench.texteditor",1384920040821
started,bundle,org.eclipse.update.core,3.2.402.R36x_v20100629,"org.eclipse.update.core",1384920040823
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.102.v201008170019,"org.eclipse.wst.common.project.facet.core",1384920040825
started,bundle,org.eclipse.wst.web,1.1.403.v201103081400,"org.eclipse.wst.web",1384920040825
started,bundle,com.android.ide.eclipse.adt,22.2.1.v201309180102-833290,"com.android.ide.eclipse.adt",1384920040825
started,bundle,com.android.ide.eclipse.base,22.2.1.v201309180102-833290,"com.android.ide.eclipse.base",1384920040826
started,bundle,org.eclipse.egit.core,0.11.1,"org.eclipse.egit.core",1384920040826
started,bundle,org.eclipse.jgit,0.11.1,"org.eclipse.jgit",1384920040827
os,sysinfo,,,"win32",1384920040831
arch,sysinfo,,,"x86_64",1384920040831
ws,sysinfo,,,"win32",1384920040831
locale,sysinfo,,,"pt_BR",1384920040831
processors,sysinfo,,,"2",1384920040831
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1384920040831
java.runtime.version,sysinfo,,,"1.6.0_18-b07",1384920040831
java.specification.name,sysinfo,,,"Java Platform API Specification",1384920040831
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1384920040831
java.specification.version,sysinfo,,,"1.6",1384920040831
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1384920040831
java.version,sysinfo,,,"1.6.0_18",1384920040831
java.vm.info,sysinfo,,,"mixed mode",1384920040831
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1384920040831
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1384920040831
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1384920040831
java.vm.specification.version,sysinfo,,,"1.0",1384920040831
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1384920040831
java.vm.version,sysinfo,,,"16.0-b13",1384920040831
started,bundle,org.eclipse.emf.common,2.6.0.v20100914-1218,"org.eclipse.emf.common",1384920041055
started,bundle,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit",1384920041066
started,bundle,org.eclipse.emf.ecore,2.6.1.v20100914-1218,"org.eclipse.emf.ecore",1384920041110
started,bundle,org.eclipse.emf.ecore.xmi,2.5.0.v20100521-1846,"org.eclipse.emf.ecore.xmi",1384920041206
started,bundle,org.eclipse.jst.common.project.facet.core,1.4.102.v201008182136,"org.eclipse.jst.common.project.facet.core",1384920041283
started,bundle,org.eclipse.jst.ws.jaxrs.core,1.0.202.v201108180247,"org.eclipse.jst.ws.jaxrs.core",1384920041286
started,bundle,org.eclipse.wst.sse.core,1.1.506.v201110201853,"org.eclipse.wst.sse.core",1384920041755
started,bundle,org.eclipse.wst.xml.core,1.1.505.v201109271810,"org.eclipse.wst.xml.core",1384920041809
started,bundle,org.eclipse.wst.common.uriresolver,1.1.401.v201004280700,"org.eclipse.wst.common.uriresolver",1384920041964
started,bundle,org.eclipse.ui.navigator,3.5.0.I20100601-0800,"org.eclipse.ui.navigator",1384920045233
started,bundle,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.resources",1384920045582
started,bundle,org.eclipse.emf.edit,2.6.0.v20100914-1218,"org.eclipse.emf.edit",1384920045678
started,bundle,org.eclipse.emf.common.ui,2.6.0.v20100914-1218,"org.eclipse.emf.common.ui",1384920045749
started,bundle,org.eclipse.emf.edit.ui,2.6.0.v20100914-1218,"org.eclipse.emf.edit.ui",1384920045749
